timestamp,aggregate_profile_W,per_household_profile_W,aggregate_dhw_W,per_household_dhw_W,P10_W,P50_W,P90_W
2013-01-01 17:00:00+01:00,33808.80271603411,1126.9600905344703,4476.914972296194,149.2304990765398,323.04546245572027,370.9064346531044,655.5971073696177
2013-01-01 18:00:00+01:00,17897.208010433525,596.5736003477842,36763.91790037238,1225.4639300124124,328.00064596925915,379.085811961054,1153.498755784028
2013-01-01 19:00:00+01:00,14571.536767456775,485.71789224855917,21361.776613023205,712.0592204341068,332.4497062215865,396.5990863949797,627.5787220911423
2013-01-01 20:00:00+01:00,15839.39648622214,527.9798828740713,17796.315137799564,593.2105045933188,333.3945792863607,357.13188554361443,925.1928016422122
2013-01-01 21:00:00+01:00,12654.437954075493,421.81459846918307,7744.739471221024,258.15798237403413,326.66389053337133,343.03561647809704,627.9687288249211
2013-01-01 22:00:00+01:00,11228.470763500769,374.282358783359,1865.9978225949988,62.199927419833294,328.49808047216374,338.81709880633235,425.77619284104446
2013-01-01 23:00:00+01:00,10331.405800146411,344.3801933382137,0.0,0.0,328.5464027603664,336.4253118274054,367.65717295271133
2013-01-02 00:00:00+01:00,10367.308567796517,345.5769522598839,0.0,0.0,331.9815403299754,338.3143678805176,367.3650677374202
2013-01-02 01:00:00+01:00,10528.996242179777,350.9665414059926,0.0,0.0,335.8383667149402,341.23221561943603,368.95931194564713
2013-01-02 02:00:00+01:00,10421.72552720526,347.39085090684205,0.0,0.0,336.35042536270623,342.410553008743,365.45606077658454
2013-01-02 03:00:00+01:00,10527.850816194303,350.9283605398101,0.0,0.0,336.0101759359536,344.29596205408654,365.4311341516541
2013-01-02 04:00:00+01:00,10697.791691669836,356.5930563889945,1703.3113063185963,56.77704354395321,337.5255989749744,345.86300907614077,364.89157923952223
2013-01-02 05:00:00+01:00,14958.840581402153,498.6280193800718,25619.73913941178,853.9913046470593,339.6384377289048,363.56793546775646,973.3168140138009
2013-01-02 06:00:00+01:00,21370.105495951117,712.3368498650373,36242.8513124031,1208.09504374677,350.8591710027224,428.14502336094074,1206.614376462405
2013-01-02 07:00:00+01:00,15163.247265106238,505.4415755035413,19981.838027218357,666.0612675739452,322.4658260086527,366.7373381441244,797.6086664315585
2013-01-02 08:00:00+01:00,16084.720690856104,536.1573563618701,21453.473487092193,715.1157829030731,321.6468426492765,349.5488182225439,920.1078457778996
2013-01-02 09:00:00+01:00,11186.608661318207,372.8869553772736,877.9074609759052,29.263582032530174,323.09420600739253,333.00340991825846,461.91273324860265
2013-01-02 10:00:00+01:00,12059.286555368657,401.97621851228854,1600.862989045584,53.362099634852804,326.17552591449925,333.9703412428828,465.8970390634951
2013-01-02 11:00:00+01:00,10912.526508618706,363.75088362062354,0.0,0.0,327.2106203495434,334.50599727146835,453.3679531021778
2013-01-02 12:00:00+01:00,13197.91559435338,439.93051981177933,2948.9175752519277,98.29725250839759,328.29734034258314,334.2785673517727,411.06562029105015
2013-01-02 13:00:00+01:00,10720.054351158613,357.33514503862045,8709.91404806634,290.33046826887795,327.6401100887558,332.8606681289264,343.7120949158429
2013-01-02 14:00:00+01:00,10244.905403395844,341.49684677986147,0.0,0.0,329.56434230479255,333.2994232030974,349.60102461313676
2013-01-02 15:00:00+01:00,11728.203156250625,390.94010520835417,4344.252223094414,144.80840743648048,331.8602535674594,339.69827541367766,432.9007763052699
2013-01-02 16:00:00+01:00,15572.676112463747,519.0892037487915,4323.992357676601,144.13307858922005,334.39579612985045,350.17577698661387,501.1938772487887
2013-01-02 17:00:00+01:00,18433.45790784944,614.4485969283146,12354.695073826158,411.8231691275386,339.21444045181084,402.79333910313346,618.8010321369662
2013-01-02 18:00:00+01:00,15049.904199841898,501.6634733280633,18172.279837023623,605.7426612341208,337.810585296153,399.33821548886897,948.3178126603646
2013-01-02 19:00:00+01:00,14716.6435169981,490.55478389993664,17263.66268994726,575.455422998242,339.1830906724409,397.35469978751416,862.1850806440385
2013-01-02 20:00:00+01:00,14274.078853900533,475.80262846335114,12979.742235591106,432.6580745197035,331.381956091747,360.93417602808233,724.9813197972875
2013-01-02 21:00:00+01:00,13310.442476157736,443.6814158719245,12025.60657304578,400.8535524348593,335.4351593548265,352.95336202423084,623.0651166966483
2013-01-02 22:00:00+01:00,10957.263909608851,365.2421303202951,0.0,0.0,335.17945052849797,346.04928111615925,426.5217505098495
2013-01-02 23:00:00+01:00,10484.731275704973,349.4910425234991,0.0,0.0,333.302543250054,343.7948726727735,370.0926182389107
2013-01-03 00:00:00+01:00,10498.05303753132,349.935101251044,0.0,0.0,336.0128417932566,343.8605634030474,373.2714493550721
2013-01-03 01:00:00+01:00,10640.904467631217,354.69681558770725,0.0,0.0,338.59237347971634,346.7516906816021,380.3969241562844
2013-01-03 02:00:00+01:00,10520.069992107408,350.66899973691363,0.0,0.0,338.82305807634253,346.02103245413014,368.10640155016614
2013-01-03 03:00:00+01:00,10611.13548357101,353.70451611903366,0.0,0.0,339.20543193649314,346.80114935985,369.95221333824014
2013-01-03 04:00:00+01:00,10567.876114469822,352.26253714899406,206.06294741197027,6.868764913732343,338.69560026541564,347.95921108044763,369.38758879469674
2013-01-03 05:00:00+01:00,20098.29432430944,669.943144143648,14083.542546981565,469.4514182327188,341.68661293924464,363.8489514423049,1036.81766852524
2013-01-03 06:00:00+01:00,25141.799048842295,838.0599682947432,36309.94135473955,1210.3313784913184,344.2629658603797,473.43859953636104,1357.6505522059638
2013-01-03 07:00:00+01:00,20267.879797738227,675.5959932579409,32632.226630931098,1087.7408876977033,322.4014242985691,382.347094761692,1376.211187037589
2013-01-03 08:00:00+01:00,12503.817011133928,416.7939003711309,6174.493420502552,205.81644735008507,321.9633750284623,351.0061903483464,491.975457414614
2013-01-03 09:00:00+01:00,10894.917074528379,363.1639024842793,1021.0957819589806,34.036526065299356,324.9573224578399,335.31674881758954,455.25526428518594
2013-01-03 10:00:00+01:00,10986.99250838426,366.2330836128087,0.0,0.0,327.55581750764736,334.3412449260352,460.73864791125726
2013-01-03 11:00:00+01:00,10929.915989284966,364.3305329761655,0.0,0.0,328.34359246844593,334.7656250167663,455.1032353199584
2013-01-03 12:00:00+01:00,10511.575595955122,350.3858531985041,0.0,0.0,328.63225007746223,334.3062364853986,410.43139539038646
2013-01-03 13:00:00+01:00,10374.144174996336,345.8048058332112,3893.760805798516,129.79202685995054,326.5632231200743,332.0929095370113,343.6511263177647
2013-01-03 14:00:00+01:00,10082.506416307906,336.08354721026353,0.0,0.0,324.70801333975106,328.84727375594446,342.39087281954585
2013-01-03 15:00:00+01:00,13747.416041485067,458.24720138283556,10045.804169344807,334.86013897816025,326.7905200004902,332.02456462798744,520.0194016895894
2013-01-03 16:00:00+01:00,22527.07714413074,750.9025714710247,1844.7223808666597,61.49074602888866,328.3465131336714,336.7106276341342,427.54380361904725
2013-01-03 17:00:00+01:00,13266.554514614136,442.2184838204712,18812.723176448402,627.09077254828,330.69724841021394,387.9001609758578,772.7213330157507
2013-01-03 18:00:00+01:00,40656.75683583056,1355.2252278610185,35380.48545735932,1179.3495152453106,333.8478108509832,400.7447156685717,1224.5463220785182
2013-01-03 19:00:00+01:00,14946.879604504902,498.2293201501634,16725.206464841078,557.5068821613693,335.76571595979857,410.7070925598473,901.2371547623296
2013-01-03 20:00:00+01:00,15916.54946051149,530.5516486837164,23228.31320411319,774.277106803773,327.9860692072042,344.7180153932094,773.6996048976398
2013-01-03 21:00:00+01:00,13235.433497206026,441.1811165735342,22033.03506307138,734.4345021023794,330.0972628782407,346.6848425998245,831.660036329218
